source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH2	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH2	1	11	20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH2.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140213_Q1_SA_PJ_RL_Xenopus_Embryo2_SAX_FT	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140213_Q1_SA_PJ_RL_Xenopus_Embryo2_SAX_FT	1	12	20140213_Q1_SA_PJ_RL_Xenopus_Embryo2_SAX_FT	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140213_Q1_SA_PJ_RL_Xenopus_Embryo2_SAX_FT.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140213_Q1_SA_PJ_RL_Xenopus_Embryo2_SAX_FT.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_Ibaq	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_Ibaq	1	13	20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_Ibaq	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_Ibaq.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_Ibaq.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140218_Q1_SA_PJ_RL_Xenopus_Egg1_SAX_FT	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140218_Q1_SA_PJ_RL_Xenopus_Egg1_SAX_FT	1	14	20140218_Q1_SA_PJ_RL_Xenopus_Egg1_SAX_FT	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140218_Q1_SA_PJ_RL_Xenopus_Egg1_SAX_FT.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140218_Q1_SA_PJ_RL_Xenopus_Egg1_SAX_FT.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140220_Q1_SA_PJ_RL_Xenopus_Egg3_Ibaq	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140220_Q1_SA_PJ_RL_Xenopus_Egg3_Ibaq	1	15	20140220_Q1_SA_PJ_RL_Xenopus_Egg3_Ibaq	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140220_Q1_SA_PJ_RL_Xenopus_Egg3_Ibaq.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140220_Q1_SA_PJ_RL_Xenopus_Egg3_Ibaq.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140214_Q1_SA_PJ_RL_Xenopus_Embryo3_Ibaq	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140214_Q1_SA_PJ_RL_Xenopus_Embryo3_Ibaq	1	16	20140214_Q1_SA_PJ_RL_Xenopus_Embryo3_Ibaq	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140214_Q1_SA_PJ_RL_Xenopus_Embryo3_Ibaq.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140214_Q1_SA_PJ_RL_Xenopus_Embryo3_Ibaq.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_SAX_FT	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_SAX_FT	1	17	20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_SAX_FT	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_SAX_FT.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_SAX_FT.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH8	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH8	1	18	20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH8.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140218_Q1_SA_PJ_RL_Xenopus_Egg1_SAX_pH11	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140218_Q1_SA_PJ_RL_Xenopus_Egg1_SAX_pH11	1	19	20140218_Q1_SA_PJ_RL_Xenopus_Egg1_SAX_pH11	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140218_Q1_SA_PJ_RL_Xenopus_Egg1_SAX_pH11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140218_Q1_SA_PJ_RL_Xenopus_Egg1_SAX_pH11.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20130716_AHS_XenopusL_Egg3_10ug_IBAQ_1	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20130716_AHS_XenopusL_Egg3_10ug_IBAQ_1	1	20	20130716_AHS_XenopusL_Egg3_10ug_IBAQ_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20130716_AHS_XenopusL_Egg3_10ug_IBAQ_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20130716_AHS_XenopusL_Egg3_10ug_IBAQ_1.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140212_Q1_SA_PJ_RL_Xenopus_Embryo1_SAX_pH11	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140212_Q1_SA_PJ_RL_Xenopus_Embryo1_SAX_pH11	1	21	20140212_Q1_SA_PJ_RL_Xenopus_Embryo1_SAX_pH11	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140212_Q1_SA_PJ_RL_Xenopus_Embryo1_SAX_pH11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140212_Q1_SA_PJ_RL_Xenopus_Embryo1_SAX_pH11.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140221_Q1_SA_PJ_RL_Xenopus_Egg4_SAX_pH8	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140221_Q1_SA_PJ_RL_Xenopus_Egg4_SAX_pH8	1	22	20140221_Q1_SA_PJ_RL_Xenopus_Egg4_SAX_pH8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140221_Q1_SA_PJ_RL_Xenopus_Egg4_SAX_pH8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140221_Q1_SA_PJ_RL_Xenopus_Egg4_SAX_pH8.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH11	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH11	1	23	20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH11	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140221_Q1_SA_PJ_RL_Xenopus_Egg5_SAX_pH11.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140214_Q1_SA_PJ_RL_Xenopus_Embryo3_SAX_pH11	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140214_Q1_SA_PJ_RL_Xenopus_Embryo3_SAX_pH11	1	24	20140214_Q1_SA_PJ_RL_Xenopus_Embryo3_SAX_pH11	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140214_Q1_SA_PJ_RL_Xenopus_Embryo3_SAX_pH11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140214_Q1_SA_PJ_RL_Xenopus_Embryo3_SAX_pH11.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_SAX_pH8	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_SAX_pH8	1	25	20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_SAX_pH8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_SAX_pH8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_SAX_pH8.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_Ibaq	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_Ibaq	1	26	20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_Ibaq	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_Ibaq.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_Ibaq.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_SAX_pH2	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_SAX_pH2	1	27	20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_SAX_pH2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_SAX_pH2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140214_Q1_SA_PJ_RL_Xenopus_Embryo5_SAX_pH2.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140528_Q1_SA_PaJa_RL_XenopusEggs_dimethyl_SAX_pH2	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140528_Q1_SA_PaJa_RL_XenopusEggs_dimethyl_SAX_pH2	1	28	20140528_Q1_SA_PaJa_RL_XenopusEggs_dimethyl_SAX_pH2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140528_Q1_SA_PaJa_RL_XenopusEggs_dimethyl_SAX_pH2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140528_Q1_SA_PaJa_RL_XenopusEggs_dimethyl_SAX_pH2.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140528_Q1_SA_PaJa_RL_XenopusEggs_dimethyl_SAX_pH5	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140528_Q1_SA_PaJa_RL_XenopusEggs_dimethyl_SAX_pH5	1	29	20140528_Q1_SA_PaJa_RL_XenopusEggs_dimethyl_SAX_pH5	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140528_Q1_SA_PaJa_RL_XenopusEggs_dimethyl_SAX_pH5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140528_Q1_SA_PaJa_RL_XenopusEggs_dimethyl_SAX_pH5.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20130716_AHS_XenopusL_Egg3_10ug_IBAQ_3	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20130716_AHS_XenopusL_Egg3_10ug_IBAQ_3	1	30	20130716_AHS_XenopusL_Egg3_10ug_IBAQ_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20130716_AHS_XenopusL_Egg3_10ug_IBAQ_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20130716_AHS_XenopusL_Egg3_10ug_IBAQ_3.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_SAX_FT	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_SAX_FT	1	31	20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_SAX_FT	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_SAX_FT.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140214_Q1_SA_PJ_RL_Xenopus_Embryo4_SAX_FT.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140213_Q1_SA_PJ_RL_Xenopus_Embryo2_SAX_pH2	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140213_Q1_SA_PJ_RL_Xenopus_Embryo2_SAX_pH2	1	32	20140213_Q1_SA_PJ_RL_Xenopus_Embryo2_SAX_pH2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140213_Q1_SA_PJ_RL_Xenopus_Embryo2_SAX_pH2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140213_Q1_SA_PJ_RL_Xenopus_Embryo2_SAX_pH2.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20140218_Q1_SA_PJ_RL_Xenopus_Egg1_Ibaq	Xenopus laevis	Embryo	not available	not available	cell	single cell	not applicable	20140218_Q1_SA_PJ_RL_Xenopus_Egg1_Ibaq	1	33	20140218_Q1_SA_PJ_RL_Xenopus_Egg1_Ibaq	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20140218_Q1_SA_PJ_RL_Xenopus_Egg1_Ibaq.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/07/PXD000902/20140218_Q1_SA_PJ_RL_Xenopus_Egg1_Ibaq.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
