source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_8	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_8	1	11	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_8.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_13	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_13	1	12	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_13	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_13.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_41	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_41	1	13	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_41	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_41.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_41.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_44	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_44	1	14	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_44	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_44.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_44.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_50	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_50	1	15	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_50	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_50.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_20	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_20	1	16	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_20	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_20.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_32	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_32	1	17	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_32	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_32.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_32.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_05	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_05	1	18	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_05	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_05.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_01	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_01	1	19	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_01	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_01.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_19	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_19	1	20	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_19	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_19.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_02	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_02	1	21	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_02	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_02.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_20c_04	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_20c_04	1	22	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_20c_04	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_20c_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_20c_04.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_33	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_33	1	23	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_33	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_33.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_33.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_48	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_48	1	24	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_48	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_48.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_48.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_6	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_6	1	25	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_6.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_7	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_7	1	26	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240613_AST5_Evo3_ML_80SPD_DIA_hFF_Batch1_Box2_1c_7.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_35	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_35	1	27	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_35	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_35.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th6ms_80SPDz_HeLa_1c_35.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_24	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_24	1	28	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_24	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_24.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_44	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	cellenONE	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_44	1	29	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_44	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_44.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD054066/20240522_AST5_Evo3_PS_240kMS1_4Th3ms_120SPDz_HeLa_1c_44.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
